player_id,nombre,liga,eventos_total,tiros,tiros_a_puerta,goles,penales_tirados,penales_metidos,tiros_fuera_area,tiros_fuera_a_puerta,goles_fuera_area,tiros_area_grande,goles_area_grande,tiros_area_pequena,goles_area_pequena,tiros_cabeza,goles_cabeza,tiros_pie_izq,goles_pie_izq,tiros_pie_der,goles_pie_der,tiros_falta_directa,goles_falta_directa,tiros_tras_cruce,goles_tras_cruce,tiros_bloqueados,regates_intentados,regates_exitosos,regates_ultimo_tercio,regates_ultimo_tercio_ok,pases_clave,pases_clave_desde_cruce,pases_asistencia,recuperaciones_total,recuperaciones_ultimo_tercio,recuperaciones_zona_baja,entradas_total,entradas_exitosas,entradas_ultimo_tercio,intercepciones_total,intercepciones_zona_baja,aereos_total,aereos_ganados,distancia_promedio_tiro,acierto_tiros_fuera_pct,puerta_tiros_fuera_pct,pct_goles_desde_fuera,pct_tiros_desde_fuera,pct_tiros_pie_izq,pct_tiros_pie_der,pct_tiros_cabeza,pct_regates_exito,pct_aereos_ganados,pct_entradas_exitosas,xg,g_menos_xg
4ry41imxbur7epfo5igydybpx,O. Bosso,Chile,1247,4,3,1,1,0,0,0,0,4,1,0,0,3,0,1,1,0,0,0,0,4,1,3,7,4,2,0,7,0,0,51,0,48,28,19,2,15,14,50,32,11.0,0.0,0.0,0.0,0.0,25.0,0.0,75.0,57.1,64.0,67.9,1.3,-0.3
2hk1p4n2nh7d18wvcyxby27vu,Chrystian Barletta,Brasil A,1247,44,32,2,3,0,20,14,0,21,1,3,1,2,0,6,1,5,1,7,0,12,1,30,113,42,63,20,13,0,0,55,11,32,15,6,0,11,5,26,12,24.3,0.0,70.0,0.0,45.5,13.6,11.4,4.5,37.2,46.2,40.0,6.61,-4.61
2qfjqpmy460vrhgfymv7bhvu2,E. Pereyra,Argentina,1247,4,2,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,19,6,6,1,14,0,0,68,4,56,41,28,1,21,17,38,19,31.3,0.0,50.0,0.0,100.0,0.0,0.0,0.0,31.6,50.0,68.3,0.16,-0.16
4x28fz3umkky3c6488mza2961,J. Arias,Brasil A,1247,17,11,1,1,0,9,6,0,5,1,3,0,2,0,1,1,11,0,3,0,5,0,11,68,27,35,10,33,0,0,64,13,37,13,10,5,4,2,21,6,29.5,0.0,66.7,0.0,52.9,5.9,64.7,11.8,39.7,28.6,76.9,2.53,-1.53
tmtl77kc0cgx2e95tjq6c86i,C. Mesías,Chile,1247,29,19,0,3,0,25,18,0,4,0,0,0,1,0,1,0,4,0,1,0,9,0,20,22,11,5,5,9,0,0,87,6,62,39,33,2,16,7,22,13,19.1,0.0,72.0,0.0,86.2,3.4,13.8,3.4,50.0,59.1,84.6,3.88,-3.88
2rzk5loxgtqpol8ss1wjx2evp,R. Martínez,Argentina,1246,36,23,4,3,0,11,6,0,20,3,5,1,16,1,6,1,13,2,2,0,23,2,21,30,7,19,6,12,0,0,63,9,38,11,4,0,5,4,234,117,20.3,0.0,54.5,0.0,30.6,16.7,36.1,44.4,23.3,50.0,36.4,6.61,-2.61
cnq4d0ul6od42gumiag5e8ine,Eric Ramires,Brasil A,1246,21,14,2,0,0,10,5,0,7,1,4,1,0,0,5,1,10,1,2,0,12,2,12,21,9,9,4,10,0,0,95,12,60,32,20,1,13,8,17,8,26.1,0.0,50.0,0.0,47.6,23.8,47.6,0.0,42.9,47.1,62.5,2.28,-0.28
9a5r0qjsrgyircjb9j6eak7pw,K. Tamayo,Colombia,1246,14,10,0,0,0,6,3,0,8,0,0,0,0,0,0,0,2,0,1,0,1,0,10,25,11,8,4,19,0,0,61,5,46,36,27,4,17,13,25,19,24.9,0.0,50.0,0.0,42.9,0.0,14.3,0.0,44.0,76.0,75.0,1.27,-1.27
c2as80h3mt285w0zzjwtrzrpw,E. Báez,Argentina,1245,7,5,0,0,0,6,4,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0,5,22,8,11,3,6,0,0,56,1,46,40,24,0,27,20,48,21,33.9,0.0,66.7,0.0,85.7,0.0,14.3,0.0,36.4,43.8,60.0,0.48,-0.48
745jx9uzim73pkz4qavdzt7je,J. Garza,Liga MX,1245,12,8,2,0,0,9,6,2,3,0,0,0,0,0,0,0,9,2,1,0,4,1,6,15,8,6,2,13,0,0,52,6,37,47,29,4,24,18,18,8,31.0,22.2,66.7,100.0,75.0,0.0,75.0,0.0,53.3,44.4,61.7,0.75,1.25
dukia9yvlzkug4gw890nwneok,Á. Rodríguez,Ecuador,1244,9,6,1,0,0,4,2,0,5,1,0,0,1,0,1,1,7,0,1,0,3,0,5,26,12,14,4,32,0,0,66,6,43,32,19,4,6,2,12,7,32.2,0.0,50.0,0.0,44.4,11.1,77.8,11.1,46.2,58.3,59.4,0.8,0.2
4jq1leszpdzkn6y9rc96uzjai,S. Noreña,Colombia,1244,4,4,0,0,0,0,0,0,3,0,1,0,2,0,2,0,0,0,0,0,4,0,4,1,0,0,0,4,0,0,64,0,60,14,11,0,7,7,37,23,8.9,0.0,0.0,0.0,0.0,50.0,0.0,50.0,0.0,62.2,78.6,0.63,-0.63
5z5hv0ymc901prwfklyfha505,Á. Gracia,Ecuador,1243,39,23,4,1,0,26,12,1,11,2,2,1,0,0,3,1,0,0,1,0,6,1,19,11,4,6,3,35,0,0,42,3,34,21,13,1,8,7,27,18,38.6,3.8,46.2,25.0,66.7,7.7,0.0,0.0,36.4,66.7,61.9,3.73,0.27
ckcyp29f4gyjpga6bcpygack4,D. Bugaj,MLS,1242,8,7,0,0,0,5,4,0,3,0,0,0,0,0,0,0,7,0,0,0,2,0,7,20,6,8,1,11,0,0,53,1,38,36,18,1,21,15,18,11,23.5,0.0,80.0,0.0,62.5,0.0,87.5,0.0,30.0,61.1,50.0,0.59,-0.59
dur92d3hpnhf9kqh7h92aadqs,F. Massri,Chile,1241,10,7,0,1,0,7,6,0,3,0,0,0,1,0,0,0,4,0,0,0,2,0,7,5,2,3,1,6,0,0,58,2,48,29,19,2,13,7,35,17,23.1,0.0,85.7,0.0,70.0,0.0,40.0,10.0,40.0,48.6,65.5,1.46,-1.46
9thhc7jxtw7rizoposc4te8rt,R. Macagno,Argentina,1240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,24,2,1,0,1,1,8,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.5,50.0,0.0,0.0
xzxet84cej8bv5oyk69izo4,G. Flores,MLS,1239,9,5,0,0,0,2,1,0,5,0,2,0,6,0,1,0,2,0,0,0,7,0,6,4,3,0,0,1,0,0,54,2,44,38,30,1,17,14,51,34,24.9,0.0,50.0,0.0,22.2,11.1,22.2,66.7,75.0,66.7,78.9,1.21,-1.21
d9yh7j3lszucystk9lpkh8sbu,De Lucca,Brasil B,1239,8,5,1,0,0,1,0,0,7,1,0,0,2,1,3,0,2,0,1,0,3,1,5,9,5,3,1,15,0,0,55,3,42,18,10,0,16,9,33,18,15.2,0.0,0.0,0.0,12.5,37.5,25.0,25.0,55.6,54.5,55.6,0.94,0.06
9pzni7mofcpnm0uold2dww8b8,Edson Lucas,Brasil B,1239,6,3,1,0,0,4,2,0,2,1,0,0,0,0,1,1,0,0,1,1,2,0,3,32,11,12,4,14,0,0,59,1,50,29,18,1,13,11,33,24,14.5,0.0,50.0,0.0,66.7,16.7,0.0,0.0,34.4,72.7,62.1,0.42,0.58
6vawru1s2pzrmrq9vpymzzeuh,A. Peña,Liga MX,1239,7,4,1,1,0,0,0,0,4,0,3,1,3,1,2,0,2,0,0,0,6,1,3,2,1,0,0,2,0,0,45,2,40,13,7,0,17,14,57,29,29.9,0.0,0.0,0.0,0.0,28.6,28.6,42.9,50.0,50.9,53.8,2.04,-1.04
7c9fpkk0yx0dbq89vzrjnap61,Lourenço,Brasil A,1238,27,17,2,0,0,23,14,1,4,1,0,0,2,1,2,0,22,1,2,0,6,1,18,22,10,10,5,22,0,0,80,5,62,22,15,1,15,8,37,20,23.3,4.3,60.9,50.0,85.2,7.4,81.5,7.4,45.5,54.1,68.2,1.43,0.57
5ij7z8hsqrjqd0nmzr0y9dmmt,N. Breitenbruch,Argentina,1237,10,5,1,3,0,5,2,0,5,1,0,0,3,0,2,1,3,0,0,0,6,1,4,12,7,3,1,4,0,0,64,2,56,39,21,0,13,13,64,46,32.4,0.0,40.0,0.0,50.0,20.0,30.0,30.0,58.3,71.9,53.8,3.21,-2.21
4nqhlh4lohegtge14uh9vbc2d,Rodrigo Sam,Brasil A,1237,8,5,1,0,0,0,0,0,6,1,2,0,7,1,0,0,1,0,0,0,8,1,4,4,3,1,0,4,0,0,59,0,51,32,17,0,27,21,61,45,17.8,0.0,0.0,0.0,0.0,0.0,12.5,87.5,75.0,73.8,53.1,1.26,-0.26
1ie7ml2v6772ek2u8q7wl1awa,K. Yeboah,MLS,1237,62,47,10,2,0,15,11,0,34,7,13,3,6,1,18,7,26,2,6,0,24,5,41,60,26,40,18,14,0,0,57,13,34,13,11,6,2,1,140,64,16.3,0.0,73.3,0.0,24.2,29.0,41.9,9.7,43.3,45.7,84.6,9.74,0.26
eg5xrgue41p7yq97ge9iri99m,N. Fernández,MLS,1236,27,21,5,1,0,13,10,0,11,2,3,3,1,0,3,1,4,2,4,2,4,2,17,36,20,19,12,23,0,0,68,11,41,28,21,5,8,3,17,2,20.0,0.0,76.9,0.0,48.1,11.1,14.8,3.7,55.6,11.8,75.0,3.46,1.54
btzfq6521zl3q5uqus8ltov6d,M. Reus,MLS,1235,28,17,5,0,0,7,3,1,19,2,2,2,0,0,11,1,15,4,1,0,14,2,12,20,10,12,7,44,0,0,45,9,23,21,16,5,8,3,8,0,31.7,14.3,42.9,20.0,25.0,39.3,53.6,0.0,50.0,0.0,76.2,3.21,1.79
29bqgztn7mt6erpux7tsjlixg,A. Madruga,Ecuador,1234,9,7,2,0,0,2,2,1,6,0,1,1,5,0,1,0,2,1,0,0,6,1,5,7,6,0,0,1,0,0,56,0,52,32,19,0,22,19,51,25,25.8,50.0,100.0,50.0,22.2,11.1,22.2,55.6,85.7,49.0,59.4,1.1,0.9
33l6xyx4nhswaphl9ha38yx9l,L. Abubakar,MLS,1234,8,3,1,0,0,2,0,0,5,0,1,1,5,1,1,0,2,0,1,0,7,1,4,2,2,0,0,3,0,0,57,2,49,27,15,2,24,21,45,26,12.2,0.0,0.0,0.0,25.0,12.5,25.0,62.5,100.0,57.8,55.6,0.97,0.03
eteojj0lkz20ip5zxfrg7sxrd,S. Rodríguez,Brasil A,1234,28,19,2,0,0,17,11,0,11,2,0,0,1,1,5,1,17,0,3,0,8,2,18,52,23,26,8,35,0,0,56,3,36,25,18,1,13,5,35,15,29.3,0.0,64.7,0.0,60.7,17.9,60.7,3.6,44.2,42.9,72.0,2.09,-0.09
aalh5kapa3trilntkxakfoiga,M. Brizuela,Argentina,1233,12,5,1,0,0,4,2,1,7,0,1,0,7,0,2,1,0,0,0,0,9,0,7,1,0,0,0,4,0,0,72,2,65,21,15,0,13,12,108,47,16.0,25.0,50.0,100.0,33.3,16.7,0.0,58.3,0.0,43.5,71.4,1.31,-0.31
ec8felyxc5am65t1t5d95lwtm,L. González,Argentina,1233,40,27,2,1,0,29,17,2,11,0,0,0,0,0,4,0,21,2,3,0,8,2,25,51,25,27,10,16,0,0,78,11,50,24,14,2,7,5,33,11,27.2,6.9,58.6,100.0,72.5,10.0,52.5,0.0,49.0,33.3,58.3,3.36,-1.36
7eb63uicl4nz306gu2pmpry1g,P. Ortíz,MLS,1232,3,2,1,1,0,0,0,0,2,0,1,1,3,1,0,0,0,0,0,0,3,1,1,4,2,0,0,1,0,0,58,1,53,16,13,0,14,13,27,15,36.2,0.0,0.0,0.0,0.0,0.0,0.0,100.0,50.0,55.6,81.2,1.29,-0.29
b5lbifwyixas23f0orh10xvmy,S. Montiel,Argentina,1232,45,28,6,0,0,30,16,1,14,5,1,0,1,0,7,5,0,0,0,0,11,2,26,85,45,34,18,33,0,0,84,7,61,31,19,2,6,4,18,7,25.9,3.3,53.3,16.7,66.7,15.6,0.0,2.2,52.9,38.9,61.3,3.24,2.76
8ixe5o79sokm0qibpqfbe0ul1,S. Moyano,Argentina,1230,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20,0,20,0,0,0,0,0,11,10,21.5,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,90.9,0.0,0.04,0.96
d5abrciwcwayuc9lv0pamgzbp,R. Caicedo,Colombia,1230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,44,0,44,1,0,0,0,0,8,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0
7e7htsaqywuk5rn7sqmqz07hl,F. Mac Allister,Argentina,1228,10,5,0,0,0,8,4,0,1,0,1,0,2,0,0,0,5,0,0,0,6,0,7,8,4,2,1,10,0,0,96,3,85,42,23,1,17,13,47,26,15.3,0.0,50.0,0.0,80.0,0.0,50.0,20.0,50.0,55.3,54.8,0.69,-0.69
4aezgwiagdsj9v3y1gzg9kbxm,F. Zenobio,Argentina,1226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,12,0,0,0,0,0,6,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0
d6vfmln3oxuel34y15hnp8bft,T. Conechny,Argentina,1226,51,29,5,0,0,23,10,1,22,2,6,2,12,1,7,2,3,2,1,0,19,2,24,63,35,29,13,19,0,0,54,5,28,11,5,1,1,1,102,50,28.9,4.3,43.5,20.0,45.1,13.7,5.9,23.5,55.6,49.0,45.5,5.22,-0.22
4ghje3u1afa2o5nw2gxw0mhka,J. González,Colombia,1225,32,18,2,3,0,11,8,0,16,2,5,0,7,1,4,0,19,1,4,0,12,1,17,86,42,47,22,25,0,0,75,8,43,31,22,7,11,5,41,10,22.6,0.0,72.7,0.0,34.4,12.5,59.4,21.9,48.8,24.4,71.0,6.09,-4.09
1caijgyxkokcvu2lnrh6x37c9,N. de la Cruz,Brasil A,1225,14,6,0,2,0,11,5,0,3,0,0,0,0,0,1,0,12,0,0,0,4,0,6,6,2,2,1,17,0,0,63,3,40,22,15,0,7,3,12,8,36.2,0.0,45.5,0.0,78.6,7.1,85.7,0.0,33.3,66.7,68.2,2.41,-2.41
95easou41zhnfhae9dk5jpmfp,Nicolas,Brasil B,1224,42,22,7,1,0,2,1,0,31,2,9,5,23,3,12,3,4,1,2,0,32,6,21,27,8,12,3,21,0,0,42,7,21,15,9,2,2,2,177,78,26.7,0.0,50.0,0.0,4.8,28.6,9.5,54.8,29.6,44.1,60.0,7.06,-0.06
63gt90wmd4ju0bnb3iul2ucix,D. Vergara,Colombia,1224,51,37,8,7,0,29,19,2,21,5,1,1,4,1,12,5,34,2,2,1,8,2,29,52,20,31,11,25,0,0,74,13,43,17,14,0,4,2,20,3,24.8,6.9,65.5,25.0,56.9,23.5,66.7,7.8,38.5,15.0,82.4,9.64,-1.64
bxnejsvpgg2t1mbw4dssh1lw4,J. Escobar,Colombia,1223,23,13,0,0,0,18,10,0,5,0,0,0,0,0,5,0,16,0,0,0,9,0,15,11,4,3,0,20,0,0,71,1,44,29,23,0,13,11,22,14,23.5,0.0,55.6,0.0,78.3,21.7,69.6,0.0,36.4,63.6,79.3,1.36,-1.36
ev7jx7lueg0tle909rhurch5h,S. Galani,Chile,1223,4,2,0,0,0,4,2,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,3,10,4,3,1,5,0,0,113,4,86,38,29,0,23,17,33,23,29.6,0.0,50.0,0.0,100.0,0.0,75.0,0.0,40.0,69.7,76.3,0.16,-0.16
ehv4rise2fx4u1wepwtwllb6x,C. Ronan,MLS,1221,8,5,0,0,0,5,3,0,3,0,0,0,1,0,2,0,5,0,0,0,4,0,5,13,9,5,3,20,0,0,42,2,32,14,8,1,9,6,4,0,26.1,0.0,60.0,0.0,62.5,25.0,62.5,12.5,69.2,0.0,57.1,0.59,-0.59
40jupzfrrdbgrppke0ptlhgd0,A. Smoliakov,MLS,1219,14,7,1,0,0,9,5,1,3,0,2,0,0,0,2,0,2,0,0,0,5,0,7,25,8,11,2,15,0,0,47,2,39,20,11,1,12,8,27,9,36.9,11.1,55.6,100.0,64.3,14.3,14.3,0.0,32.0,33.3,55.0,1.24,-0.24
9gypdrcf8t5qxmjkugv71c93o,Weverton,Brasil B,1219,9,2,1,0,0,0,0,0,7,0,2,1,6,0,3,1,0,0,0,0,8,1,4,3,1,1,0,4,0,0,47,2,41,20,13,0,23,17,61,32,26.2,0.0,0.0,0.0,0.0,33.3,0.0,66.7,33.3,52.5,65.0,1.39,-0.39
87dk4hxfl302jn9iu3vr9pckp,R. Porteous,MLS,1219,5,2,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,5,0,2,8,5,1,1,3,0,0,49,1,40,18,13,0,14,11,47,29,26.6,0.0,0.0,0.0,0.0,0.0,0.0,100.0,62.5,61.7,72.2,0.64,-0.64
f1eopd5ud8y33liqh6do8i1yi,V. Pizarro,Chile,1218,9,4,0,4,0,4,2,0,4,0,1,0,2,0,1,0,1,0,0,0,4,0,4,31,15,6,3,8,0,0,79,2,54,22,15,0,11,6,23,12,34.1,0.0,50.0,0.0,44.4,11.1,11.1,22.2,48.4,52.2,68.2,4.08,-4.08
9jhd9shzyseqxv0qrzq54c6xg,J. Giménez,Argentina,1217,4,3,1,1,0,0,0,0,4,1,0,0,3,0,1,1,0,0,0,0,4,1,2,12,10,0,0,1,0,0,71,0,67,38,27,1,27,24,59,34,23.3,0.0,0.0,0.0,0.0,25.0,0.0,75.0,83.3,57.6,71.1,1.3,-0.3
f1ukfksmf2pulkz2k9bdktedw,S. Mariscal,Liga MX,1214,8,1,0,0,0,0,0,0,7,0,1,0,4,0,3,0,1,0,0,0,7,0,3,8,2,2,1,3,0,0,69,1,53,32,25,0,21,17,32,20,22.5,0.0,0.0,0.0,0.0,37.5,12.5,50.0,25.0,62.5,78.1,1.15,-1.15
6arf67ate5jmkjoo7248ghqwa,R. Castillo,Liga MX,1213,40,26,1,1,0,27,16,0,12,1,1,0,0,0,2,1,37,0,3,0,10,1,25,36,7,20,5,43,0,0,77,10,51,29,18,5,9,6,21,4,23.8,0.0,59.3,0.0,67.5,5.0,92.5,0.0,19.4,19.0,62.1,3.66,-2.66
7zapxo3nl7yi96o88ctqfkru1,I. Scarpeta,Colombia,1212,9,6,1,1,0,3,2,0,5,1,1,0,5,1,1,0,3,0,0,0,7,1,5,5,2,1,0,3,0,0,59,2,50,18,15,2,14,11,70,45,23.8,0.0,66.7,0.0,33.3,11.1,33.3,55.6,40.0,64.3,83.3,1.8,-0.8
866gq5o77uyc651lpkrt6w3px,G. Carrillo,Argentina,1212,55,39,13,2,0,8,6,0,38,8,9,5,27,4,12,5,13,3,1,1,40,8,28,33,13,19,9,16,0,0,45,9,17,10,7,2,3,2,189,117,19.2,0.0,75.0,0.0,14.5,21.8,23.6,49.1,39.4,61.9,70.0,9.0,4.0
4rbdimd60mev06u2km69yyvo,B. Kamungo,MLS,1211,31,20,2,0,0,5,4,0,22,1,4,1,1,0,7,1,4,0,7,1,9,1,19,68,35,26,12,14,0,0,82,8,56,27,18,0,16,13,20,7,21.7,0.0,80.0,0.0,16.1,22.6,12.9,3.2,51.5,35.0,66.7,4.01,-2.01
457drgj989nyzlhnjtepwx61,J. Florentín,Argentina,1210,20,13,2,0,0,6,4,0,12,2,2,0,9,1,5,1,0,0,0,0,15,2,14,10,2,4,1,12,0,0,77,4,59,28,16,0,30,21,61,29,23.4,0.0,66.7,0.0,30.0,25.0,0.0,45.0,20.0,47.5,57.1,2.27,-0.27
7dr2jx3u755avbchwnycsq0h5,K. Minda,Ecuador,1209,18,13,1,0,0,9,9,0,7,1,2,0,5,0,4,1,8,0,0,0,14,1,13,7,2,2,0,10,0,0,65,2,55,19,13,0,15,8,32,14,20.3,0.0,100.0,0.0,50.0,22.2,44.4,27.8,28.6,43.8,68.4,1.75,-0.75
ro8zw2fqxoex2y8f7w4xyvh1,G. Benítez,Argentina,1207,11,5,0,1,0,3,1,0,6,0,2,0,1,0,0,0,1,0,0,0,6,0,8,30,14,17,8,16,0,0,55,4,45,38,17,1,15,11,54,30,25.7,0.0,33.3,0.0,27.3,0.0,9.1,9.1,46.7,55.6,44.7,2.17,-2.17
8irlvxz7zpz7d0lur2w671m1h,M. Dominguez,MLS,1207,18,12,0,1,0,15,10,0,3,0,0,0,0,0,2,0,2,0,0,0,10,0,12,24,11,6,2,15,0,0,73,13,47,45,36,5,19,14,3,1,28.3,0.0,66.7,0.0,83.3,11.1,11.1,0.0,45.8,33.3,80.0,1.78,-1.78
660h1wknuv25qhnx5247tbjl5,F. Carballo,MLS,1207,18,9,0,1,0,10,5,0,7,0,1,0,2,0,3,0,9,0,0,0,13,0,11,17,6,6,2,11,0,0,68,4,41,33,22,2,16,10,12,7,27.7,0.0,50.0,0.0,55.6,16.7,50.0,11.1,35.3,58.3,66.7,2.34,-2.34
4st4g3ytl5bngc2x974g8a8oa,E. Gómez,Liga MX,1206,51,37,5,1,0,20,16,1,26,3,5,1,5,1,12,2,26,2,6,1,18,2,35,101,42,64,26,19,0,0,61,14,31,11,5,1,2,2,72,18,17.8,5.0,80.0,20.0,39.2,23.5,51.0,9.8,41.6,25.0,45.5,6.16,-1.16
dqy8ccmy49076etpkfeixj6ui,S. Rodríguez,Argentina,1205,57,37,8,3,0,16,10,1,32,4,9,3,16,2,15,2,2,1,4,1,28,4,31,43,14,32,12,15,0,0,44,18,16,23,15,5,1,0,154,57,21.7,6.2,62.5,12.5,28.1,26.3,3.5,28.1,32.6,37.0,65.2,9.33,-1.33
cb72dp9od7jffbear1dzt1h5g,Gustavo Martins,Brasil A,1204,17,10,2,0,0,2,2,0,12,1,3,1,13,2,2,0,1,0,0,0,14,2,9,13,5,5,1,4,0,0,58,1,56,26,18,0,11,9,62,41,27.6,0.0,100.0,0.0,11.8,11.8,5.9,76.5,38.5,66.1,69.2,2.36,-0.36
bijyc7qlb2849vos6kn7kd0yc,L. Farrington,MLS,1203,29,19,5,1,0,9,4,0,14,4,6,1,3,0,4,1,15,4,3,0,10,3,16,66,25,36,13,15,0,0,82,18,52,22,15,5,6,3,75,26,24.1,0.0,44.4,0.0,31.0,13.8,51.7,10.3,37.9,34.7,68.2,4.42,0.58
7wm373zusaqqi6mwcmvfhmep5,E. Bartlow,MLS,1203,10,5,0,0,0,2,2,0,5,0,3,0,5,0,1,0,2,0,0,0,6,0,7,7,6,2,2,4,0,0,39,0,29,19,11,2,4,3,45,29,27.5,0.0,100.0,0.0,20.0,10.0,20.0,50.0,85.7,64.4,57.9,1.46,-1.46
2mmmt24h514bl1j112kf99dd5,D. Diani,MLS,1203,12,8,1,1,0,6,3,0,6,1,0,0,4,0,2,1,1,0,0,0,5,1,7,16,6,2,1,5,0,0,59,3,46,55,32,2,30,19,43,17,37.9,0.0,50.0,0.0,50.0,16.7,8.3,33.3,37.5,39.5,58.2,1.8,-0.8
9z6j3662jvnhse83i6p1vekiy,M. Ilenič,MLS,1203,12,7,2,0,0,7,3,0,3,1,2,1,0,0,2,1,3,1,0,0,5,1,5,14,6,9,4,6,0,0,56,1,42,12,6,0,13,11,18,13,33.4,0.0,42.9,0.0,58.3,16.7,25.0,0.0,42.9,72.2,50.0,1.16,0.84
e9jko5f45qmjw3va7cp05l5w4,Hosei Kijima,MLS,1202,12,7,2,1,0,3,1,0,9,2,0,0,2,1,5,1,4,0,0,0,6,2,6,59,28,27,14,15,0,0,84,10,50,29,16,1,15,10,24,4,25.2,0.0,33.3,0.0,25.0,41.7,33.3,16.7,47.5,16.7,55.2,2.07,-0.07
1g1umfo1u7ad7s01p734b4vrp,Eduardo Sasha,Brasil A,1201,54,37,8,4,0,9,6,0,37,6,8,2,10,0,24,6,15,1,5,1,34,3,35,31,10,19,7,23,0,0,63,17,31,17,8,4,6,3,69,37,17.5,0.0,66.7,0.0,16.7,44.4,27.8,18.5,32.3,53.6,47.1,10.24,-2.24
5q5ti9wmab56mk2995qk01ixg,B. Cremaschi,MLS,1201,12,8,1,0,0,3,2,0,8,1,1,0,2,0,2,1,6,0,2,0,6,0,8,32,12,15,6,15,0,0,74,9,54,37,21,4,11,8,26,13,19.8,0.0,66.7,0.0,25.0,16.7,50.0,16.7,37.5,50.0,56.8,1.39,-0.39
3zc7nns0gt6n8hlp7uny7ax1x,A. Farías,Chile,1201,4,0,0,0,0,2,0,0,2,0,0,0,2,0,0,0,2,0,0,0,2,0,1,21,11,7,1,10,0,0,77,6,61,38,26,2,20,13,28,16,58.0,0.0,0.0,0.0,50.0,0.0,50.0,50.0,52.4,57.1,68.4,0.34,-0.34
3l0ic1vk57ensflic4gb7tu5l,N. Benedetti,Liga MX,1201,25,18,4,0,0,15,9,1,9,3,1,0,0,0,3,3,20,1,4,2,4,0,14,70,23,32,9,35,0,0,71,12,42,26,19,1,3,2,12,3,23.4,6.7,60.0,25.0,60.0,12.0,80.0,0.0,32.9,25.0,73.1,2.0,2.0
dx6uqnml4itbr426gs12udln9,D. Blanco,Liga MX,1201,40,27,3,2,0,11,8,0,26,3,3,0,1,0,5,2,30,1,2,1,7,1,26,78,29,58,24,21,0,0,47,13,24,37,23,5,9,7,17,5,24.3,0.0,72.7,0.0,27.5,12.5,75.0,2.5,37.2,29.4,62.2,6.1,-3.1
mc8kjsqu6gecegwb6kuyiuqc,G. Rivera,Argentina,1200,38,24,4,0,0,14,10,1,18,2,6,1,9,1,7,2,1,1,5,1,18,2,23,92,35,55,22,29,0,0,57,5,33,28,14,5,14,8,48,26,25.1,7.1,71.4,25.0,36.8,18.4,2.6,23.7,38.0,54.2,50.0,4.35,-0.35
7gvks90vqzf6v9jukefv592ad,C. Orejuela,Ecuador,1200,43,28,4,1,0,13,7,0,23,3,7,1,6,1,7,3,25,0,3,1,19,1,27,30,6,18,4,23,0,0,79,15,49,22,10,2,12,6,34,13,22.5,0.0,53.8,0.0,30.2,16.3,58.1,14.0,20.0,38.2,45.5,5.98,-1.98
8wuis7vhp6qdrkeja170bk2j9,D. Sánchez,Chile,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,34,0,34,2,2,0,0,0,11,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.9,100.0,0.0,0.0
dxlt4b7yd8px2x7r92inf053p,Edenílson,Brasil A,1199,26,20,3,1,0,5,4,0,15,3,6,0,7,1,10,2,8,0,1,0,18,3,19,39,14,16,6,32,0,0,80,6,60,17,14,4,17,12,37,14,18.8,0.0,80.0,0.0,19.2,38.5,30.8,26.9,35.9,37.8,82.4,4.39,-1.39
e6ip2zog8gvhgmh72xeqggr9w,Erick Pulga,Brasil A,1198,48,31,3,3,0,11,7,0,26,1,11,2,7,3,7,0,14,0,1,0,17,3,29,83,37,54,24,20,0,0,63,8,38,31,20,6,16,14,31,11,21.6,0.0,63.6,0.0,22.9,14.6,29.2,14.6,44.6,35.5,64.5,8.85,-5.85
2rzcz652z4hcbrjyi7du35rmc,E. Cabeza,Ecuador,1197,10,4,1,0,0,5,1,1,5,0,0,0,2,0,3,0,5,1,0,0,5,0,3,6,4,3,2,4,0,0,56,1,46,31,19,0,24,21,69,44,31.3,20.0,20.0,100.0,50.0,30.0,50.0,20.0,66.7,63.8,61.3,0.84,0.16
